,month_year_day,scammer,total_value_to_binance_sum
1299,2023-11-29,0x0864394b977b0429118a13ba1c2943ae883c734e,0.17
1300,2023-11-14,0x730867f95ad9ec6327d1d357a5a997b1125bca2e,5.5
1301,2023-11-10,0xc7f0c14b57f5d9905589ddb4c14cf9749ce0a0d0,50.0
1302,2023-11-01,0x93e73812f71654f70b2517229c3bfd3faef33589,1.1462
1303,2023-11-06,0x43f4a3c3c304177f54583cba9be021bda72ec226,0.127
1304,2023-11-17,0x9cc5a1ef19fe7a28c331abdbb0e4ec0c216b64b9,1.3925
1305,2023-11-01,0x9f823c6ae44019ccd85d0b637bb02be9fc4029ea,0.0028562746885445
1306,2023-11-14,0x1ed126fc706d6444a3b402074e041b51b14b542c,0.25
1307,2023-11-01,0x519c051eccc0429394f695cbc6adf0eaf80eab06,0.0028507499792823
1308,2023-11-21,0x2bcce259cea9ffe4153eda976a4423b68acbce90,27.0
1309,2023-11-09,0x6a30c5aeeba0e8e6eb1fd9365bfdc5c33bc79487,1.736505282435991
1310,2023-11-03,0xdafdfe727cdc9279f9759dfd8817b13e7c8816ac,0.83526372
1311,2023-11-14,0x225c81f693fc0199571bcc4d1753a78b68a7d151,0.3
1312,2023-11-28,0x81fbd7a1f4ad93853b73437f909b54dd9e68f62d,8.0
1313,2023-11-10,0xad215a795ce5cc2b859316427c0712547fa9bf27,0.3825540045717095
1314,2023-11-15,0xc08ab704fd2defc67c5d123ed948eaf28b21b0eb,1.0844428511797548
1315,2023-11-25,0x3abf5db54fb158650df840c31ef6de7af7a5bb19,0.04765458
1316,2023-11-08,0xcbadbe9a4fa57ae9dd61d7c102e648235b66f651,0.602581652021109
1317,2023-11-22,0xfac9d1903c41509098bd85edd75dfecf7a5f9899,0.2839434996054917
1318,2023-11-07,0xf993f12e2a96a9bd2ba5a9ca05b7f29316e85f8d,0.2
1319,2023-11-08,0x2fe4516fb4765f98ca46c9df28117c778e360ee0,11.48
1320,2023-11-15,0x26eaf01d074bc4023ef32e059444ef2b80ae604f,0.015
1321,2023-11-10,0x7bae9b335e2d809cd4c69af4fea451ccbf0ac582,0.81
1322,2023-11-16,0xd0f248e478bc204397c52cd50383ef99250c44a4,0.9413716582302396
1323,2023-11-12,0x2ecd4d0451cbcc727818d84c8bdacd1671706dc8,0.1
1324,2023-11-04,0x62b0b96518a2f687379ac3d01611baa94504a243,0.2612
1325,2023-11-02,0xb94a2c4aa938d404a2fbcc13b7a4779461edec7c,0.64933088
1326,2023-11-16,0xf2b50b998041b588845a15eb9a9d8ddf0639a568,0.1
1327,2023-11-10,0x177a8340bddc2041cc362aabf543dee4e394e3e3,0.255
1328,2023-11-13,0xb84def7601e4b6aa9116dd4e5c73781c00d0e9bd,0.4206694059233219
1329,2023-11-03,0x55f6a532c2ff6cfaf9e56f36bf92385790d803fb,1.3
1330,2023-11-06,0x2c73df2f869ffe5a9768329429987b8ba2fa2cfe,0.132
1331,2023-11-03,0xbad2750b1d8054104015ef3199bb3d53703e02c1,75.4
1332,2023-11-05,0xe795d3de925c970cbef7c691f9c39505202afaca,3.68237
1333,2023-11-01,0x88d13f2b1dda2358c17426781affe45dc33484e7,0.203
1334,2023-11-18,0x4d103648cb1ca7f0b053e388f7ff275a5b4c020b,11.928690353162
1335,2023-11-23,0xc5a4088216a0835a46255d1a9e2f2ea4d9867935,0.49634
1336,2023-11-20,0xda96af1d1f753d05bb9d1d4e795e5b97da3efebf,0.5
1337,2023-11-29,0x78c4512f1a7a85b91521da028a5e24d414e61b25,0.4
1338,2023-11-15,0x1df65a6c47efbc7210b65158300c797e1b234171,34.96
1339,2023-11-08,0x1df65a6c47efbc7210b65158300c797e1b234171,2.37193151
1340,2023-11-19,0x841a63d6b17927de583404bcdc5281b99a0b801d,0.5885604593000001
1341,2023-11-05,0x3caf5b26794f5a2f528a5463553763e528e171f4,0.2
1342,2023-11-08,0xe06b919da4172d6451c68531d1a87be228aba772,1.0
1343,2023-11-13,0xd37fd51e5237873d2c281fcf5ea579fcfef42ee5,0.248587283672761
1344,2023-11-12,0xfdcc8aff007890cd3cf0be646be50898d3914835,0.02445
1345,2023-11-21,0xb4fff13e3293047a4855335a243354cc25ddf0e1,3.94
1346,2023-11-08,0x2e2855658d841b016321a1e90a21ad3c2b04fe0a,0.92043500262915
1347,2023-11-24,0xa1c99dc85672d2598488f4ce75d3f2cb90e97a02,1.63
1348,2023-11-06,0xf2b50b998041b588845a15eb9a9d8ddf0639a568,0.06
1349,2023-11-08,0x0c716b5ea22619046f867404f15685b5bfad795e,1.066491119583124
1350,2023-11-08,0x0aabd1563162e920876491459130e7bf6d6453da,0.2180999782782735
1351,2023-11-15,0xffe15ff598e719d29dfe5e1d60be1a5521a779ae,138.8598208
1352,2023-11-28,0xf993f12e2a96a9bd2ba5a9ca05b7f29316e85f8d,0.05
1353,2023-11-06,0xe5e3bbc5fba05fa201fd9ac2d48c3dbb9215f8d3,2.89805126719034
1354,2023-11-09,0x841a63d6b17927de583404bcdc5281b99a0b801d,0.3287999674
1355,2023-11-16,0x61753c9e8687b8dc70ba67bc2b6f872b05f7d338,0.0255
1356,2023-11-29,0xc7af52b042fa5f89347a675265c0c781d7be53d2,1.04
1357,2023-11-23,0x0abbc482fbd91dbf413e3d6cc5622e03552ac13a,0.14234488
1358,2023-11-02,0xe89641661fdb85790533c02a6af450406f4d7706,3.10281921693851
1359,2023-11-25,0x20427fbe2a5a13bb1acba72e4a8516a0bc4a8c81,1.0472339740975944
1360,2023-11-11,0x8d8c1d8aab423ba09f0a958055d742790805afca,0.118
1361,2023-11-04,0x4d96a7c95d5d0111bc4bbdf4773375cd1e0fe809,0.0157588856786854
1362,2023-11-14,0x8a88b6d088a81bfbf13ef63f5d770ee2cd99585d,0.128662868271592
1363,2023-11-21,0x515a6c0e816f1096a5eaaf2b0516b9738c137c8c,71.0
1364,2023-11-13,0x294a75f13f01afe296879ab01c43a37d77ad4cc4,1.0054977601167712
1365,2023-11-18,0x0cc45db0384edddcfc19e5c6890a4b7c47b79700,0.186140651689585
1366,2023-11-29,0x841a63d6b17927de583404bcdc5281b99a0b801d,0.4060987367999999
1367,2023-11-02,0x541d7a63bf67816aa05e7993cd9907015523e1d7,0.6
1368,2023-11-09,0xf043a4b68c138acbb2728e1388e0bde60c9886bc,1.1303036696523112
1369,2023-11-09,0xe72d42810212c856636cd9d019e98cfe985535fd,0.4
1370,2023-11-03,0x9c29e7044c10b5fdc236e6e4475637a4430eddf5,1.066
1371,2023-11-20,0xd4d0e8efdbe350e6c6c2f017371ea67c20ca7ef2,0.3
1372,2023-11-14,0x60a6f55c973e5511888a5e079f1d8f027d010ac4,1.08519574
1373,2023-11-02,0xd37fd51e5237873d2c281fcf5ea579fcfef42ee5,0.0460251437664812
1374,2023-11-20,0x49bfc518aa90c1f0cd315c39619bfaa9b83c0a62,2.230891
1375,2023-11-06,0x9b965255e809bbc0fc5fa957cd7859530bda3f06,3.73796201
1376,2023-11-03,0xdb04893cf670ddeec1884fd1fd71bf57558d0ecf,0.3995579266830181
1377,2023-11-07,0xb1e66855fd67f6e85f0f0fa38cd6fbabdf00923c,1.321063267
1378,2023-11-17,0x342d8532a017320a6471833f201803fee155766a,26.58792372
1379,2023-11-17,0x0f087c98ca562fba385b000dcf694dd29ca3d4ec,0.0393437687894288
1380,2023-11-02,0x82e2353e0bfd803b5293f6edc1804e6a71111111,0.0745
1381,2023-11-16,0x98af3f9178dbb09686fbc273b76d927f3209f47d,1.393624
1382,2023-11-13,0x28b5d12c95d546a42809202f1be1131278c888e6,0.104860809098906
1383,2023-11-06,0x87edc43c1da8294627acc99759b27d2fbf46c52c,10.3
1384,2023-11-26,0x990a4c2c390343ef32578f839dfa28b04f759d6a,1.1491448244014404
1385,2023-11-04,0x4fa5e8b6464def14e8da076c86a35edb919c5dfb,3.5
1386,2023-11-06,0x2df727da5b2071d16b94abc56666591c65bc73fb,0.05323
1387,2023-11-10,0xfd01eda2f317f33beac8a17f502f46a3a20a1db4,0.02
1388,2023-11-07,0x6b7b425e7d6c94462a98a008b1edf426f6b71f2b,2.12
1389,2023-11-22,0xb94a2c4aa938d404a2fbcc13b7a4779461edec7c,0.45554996
1390,2023-11-25,0x30a7378b1d10ffa663ac7c2fa5f54c0c8fb328ed,24.99
1391,2023-11-13,0x36c44703b56dc82c60eb98bc8d9c518402bbbb98,0.25
1392,2023-11-10,0xc63267e6f8f4bcf69809ae7640af3f1f2280ff04,0.225
1393,2023-11-28,0x87edc43c1da8294627acc99759b27d2fbf46c52c,2.0
1394,2023-11-01,0x60328df7fcb5b80708174cf614cbbe82968b7a98,0.00389
1395,2023-11-16,0x3d86abd7514eb50e550e486068fa8ad5ae10e057,0.5042684955505738
1396,2023-11-07,0xe3f5b3a84a9117d6a3ea39c54821bf92973d437e,0.004139710346336
1397,2023-11-01,0x3150200b1710ee83dc399085a77d0fb029709e24,0.9974122138806588
1398,2023-11-08,0xb234ffb0dbecec1a8a8e28bc41764048f15fa339,0.0283773391533654
1399,2023-11-18,0x2fe4516fb4765f98ca46c9df28117c778e360ee0,10.9498133
1400,2023-11-11,0xc0ad76e3cff7b36c8b926eec61ef31dd6e0cf1aa,1.06599909369332
1401,2023-11-24,0x16ae77f05cb35bd58295ea016350e5a75ae0fdc6,0.069
1402,2023-11-13,0xc7f0c14b57f5d9905589ddb4c14cf9749ce0a0d0,130.0
1403,2023-11-03,0x2d88e79800b6539fbd7131d562c45d8b0127980f,0.0524743460349125
1404,2023-11-04,0x4571808a39fd3e7d03fcde186cb025ef0f5583c4,0.154
1405,2023-11-29,0xbff2c444ac98516465a4dd2f1bdd44c62c3df27b,10.0
1406,2023-11-28,0x192964c71f3c037a4dfb307cd0c7e62057fa0010,0.66438
1407,2023-11-19,0x41f02daa82e3bdd3df3e3bb1f3a80f7a07ee86ba,0.02914149
1408,2023-11-03,0x3280079eaeed0c39bc7bacae94ea0b52667c2ccc,1.6245598744002692
1409,2023-11-19,0x7f8daacffb73528a757653c06742fbfb3ce0cf98,0.0057006984996066
1410,2023-11-01,0xcf801ffc47beb2ffe66bc1345d991000e9fa688c,0.5
1411,2023-11-23,0x71d07f5a495848005358ba26dd8127b3707318b1,7.175150540000001
1412,2023-11-02,0xc0c621f2afcca8d4fa494580faf265358a9c1f51,0.94
1413,2023-11-05,0x1df65a6c47efbc7210b65158300c797e1b234171,38.69
1414,2023-11-27,0xf993f12e2a96a9bd2ba5a9ca05b7f29316e85f8d,0.11
1415,2023-11-22,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,48.51588633
1416,2023-11-15,0x432c96da27bcfe42e8d80a14550b992217a343e7,0.0114954760971417
1417,2023-11-16,0xb5fc22a8e69b4776c0e6e7a829f1130fb58df0a5,0.0117913879046727
1418,2023-11-13,0x5cd29eed1d3e9f5228510fcbf5d91eacf4403ff0,0.0243557893711335
1419,2023-11-03,0x499209da3cdfd2b7481deb195c25185f61c5f484,0.97
1420,2023-11-01,0x83c5260ba3d3a9f5bfda0ab6ce68ab4f6af0481d,0.0026923480924133
1421,2023-11-23,0xc9248467c4f761107e989ca54b5f75d380c597d9,0.014526249780223
1422,2023-11-01,0x9b5e8919e4ee979be032faca4635600a9957b55f,0.8773721494198038
1423,2023-11-20,0xbaa3e6a0a667fa734419a9e89d4935655881164d,0.9436183009387804
1424,2023-11-29,0x49bfc518aa90c1f0cd315c39619bfaa9b83c0a62,3.243223591780587
1425,2023-11-05,0xf06a1d8c49cfe9a3d6b6797902d7dc0e1f30662e,0.0431441283537818
1426,2023-11-10,0x0f087c98ca562fba385b000dcf694dd29ca3d4ec,0.2045813482965281
1427,2023-11-15,0xe795d3de925c970cbef7c691f9c39505202afaca,0.5645899999999999
1428,2023-11-09,0x49bfc518aa90c1f0cd315c39619bfaa9b83c0a62,2.726060387154153
1429,2023-11-10,0x8be68fd8316056dd21426222f86bc295a24b0c37,0.1926635294068323
1430,2023-11-14,0xedc17b914aa1168a7f6be8ce73e774c0c10ac122,0.1
1431,2023-11-05,0xcee9ced0a346e6de59871aabc51a40209aa5ebda,0.3983827022857055
1432,2023-11-26,0x0f087c98ca562fba385b000dcf694dd29ca3d4ec,0.0399056398489369
1433,2023-11-19,0x4ff4588de00373007eda35ae2e9e76b323b0cc76,3.0
1434,2023-11-15,0x9a2314b0baab4daa7376011c1b3eef403e9b4ffb,2.77
1435,2023-11-01,0x4ec7b56c50cfd377f338341f0fd386b91d2f807f,0.3
1436,2023-11-18,0x9077dbaae06e4979f5a756e58653f1e2e09158ec,0.0128610746713995
1437,2023-11-06,0x3cd5d36c5f7750ac604277ac4b6d3fbd38b9f0cf,0.017
1438,2023-11-20,0x8bcffc744b62e61ef01c3cf0b0b31b6992a8993c,8.4233038
1439,2023-11-20,0x91b14da5dacbe3bbd9e98583814d64d5f6138e8e,0.55
1440,2023-11-03,0xdbd4fd52102cbb8b44abef74d630e3eaa675fc1a,3.53313724
1441,2023-11-22,0x36cd6b3b9329c04df55d55d41c257a5fdd387acd,2.200621856775908
1442,2023-11-01,0x70f0f0e6d7c656bfc0bb3cbfe3c82f123c9b7512,0.1
1443,2023-11-28,0x38fa9ed7bccb6a40964aa06afd060feb5991476b,1.930684617
1444,2023-11-28,0x30a7378b1d10ffa663ac7c2fa5f54c0c8fb328ed,65.15418456
1445,2023-11-02,0x4cb0df70743aded803e6576ca4f780c79d00ad90,1.2225112126838047
1446,2023-11-08,0x5bc13c3971e00540d79fdd5146e150994e14ada5,0.157671902
1447,2023-11-02,0x03ad45ce7e1ea95fd31838030423f20510e183e3,0.1
1448,2023-11-06,0xe706389141df7bb81b3ae324ec542f3aa1c33117,1.3096269653243362
1449,2023-11-17,0xb8356a14e2610315f4d6604c71738c7f2ef7aa2a,116.62166186
1450,2023-11-21,0x38fa9ed7bccb6a40964aa06afd060feb5991476b,21.30022836
1451,2023-11-07,0x61753c9e8687b8dc70ba67bc2b6f872b05f7d338,0.50316231
1452,2023-11-05,0xadef7923c9a51d47f09237f8bd6fba69025b9b3e,0.83941193
1453,2023-11-07,0x2172d29a84a253123f45d6ee55fffa64770fa54d,0.5
1454,2023-11-17,0xfd01eda2f317f33beac8a17f502f46a3a20a1db4,0.090861357312209
1455,2023-11-10,0x491a6523252d682dc272e354fbcc4aaea9021e8f,35.78043522108537
1456,2023-11-18,0x9a2314b0baab4daa7376011c1b3eef403e9b4ffb,0.07
1457,2023-11-21,0xc8f436416c29f90b681ba5265e059fafb97c8046,50.0
1458,2023-11-24,0xd3b4ed3ed86ac916f28cd40e349b73482f0456f2,0.026
1459,2023-11-15,0xf76cbf62eb29b1d6a48157b730a44edadd75957a,0.0414
1460,2023-11-01,0x8d9a4a00291f1acea1e5ffd647f4e1c6e16ac51b,0.113708763753987
1461,2023-11-04,0x385299b8fee89f4ea1130a7fbff6d539e44efc15,0.0200106479696338
1462,2023-11-05,0x5d0a7ffa288a172f8fe298365f90dd1ba77ed15f,1.09854017
1463,2023-11-19,0xf2082b1bababa8a2b5cc46a709700bd4c9c5c5cf,0.0060673720532885
1464,2023-11-03,0x8e76f59ef8a403b977e3cac92f0adae19eef7d4e,0.05
1465,2023-11-01,0x6ecfa1a5ab3c3e5c81a927f9c7b729744b1e8b41,1.311672440985402
1466,2023-11-01,0xa1a091cad34bc30cb28fee182f9e289758feaa41,1.1161222257450525
1467,2023-11-11,0xef9ab0faa56eb75845084cf9d7c543b6d0a4ac83,0.6499999999999999
1468,2023-11-19,0x867f32a2c08704a5f8427cd19e78f827cf12b56c,0.0030634031564401
1469,2023-11-01,0x8156ca3c57702ebb158438e574cad912fab001d6,1.3292062813257657
1470,2023-11-14,0x8ba05d43eaea08f4ef9fb765e1d4a189ad699d9e,0.2
1471,2023-11-04,0x970bb85b997af2369b4be78e703e552d4d0d7158,0.436
1472,2023-11-17,0x7f38cabc77a64fbac1a34141c307c0c8795a400a,1.14989229909458
1473,2023-11-17,0xcc97ec10cd569bbc4ad6a5767fb1d022e75092d5,0.18
1474,2023-11-11,0xf77da1df77df28664eb00e49f67e1224422ea23b,2.0
1475,2023-11-24,0x7122336a22b9e98c01a546a38fc01b09071f3dbb,0.063349899512844
1476,2023-11-07,0x38fa9ed7bccb6a40964aa06afd060feb5991476b,3.998383855
1477,2023-11-22,0xc860b5bb0aa831112d018a19de6917f184a57f42,0.01
1478,2023-11-15,0x513b6836fbf21311b085091206b6cba7ced91699,0.2663526091126383
1479,2023-11-01,0xf8d2a8c3cfb611d6e22cbff043d255b1cc4d49d6,0.2856214832062507
1480,2023-11-01,0xc67f4387b22debb0252f1c462e772ba01cec210e,2.0
1481,2023-11-18,0x8ceef3e7d5d5f68545dce965f0f5635223b51ed7,1.0183891163953671
1482,2023-11-06,0x5c393e1cad8ead292299e4b85320ef1445218125,0.0773273428672188
1483,2023-11-07,0x30a7378b1d10ffa663ac7c2fa5f54c0c8fb328ed,203.91621204
1484,2023-11-25,0x2c73df2f869ffe5a9768329429987b8ba2fa2cfe,0.1201
1485,2023-11-12,0x62e28afefae07473fbb433feb7912595b2fd884c,0.01
1486,2023-11-18,0xa77323580e35a9962e5213df453904dd10183462,1.393131286269104
1487,2023-11-11,0x4a04a40052867bfd67c154fd0657a52ace4c496e,0.8059473673840356
1488,2023-11-26,0x76be9a4d8707e920d926aed79a375ba2dd1d6f3f,0.2989857
1489,2023-11-17,0xccca95ebaf66002e0c2f4bc3b7d3f2c997609255,0.15
1490,2023-11-16,0xe3f5b3a84a9117d6a3ea39c54821bf92973d437e,0.0478733542739482
1491,2023-11-17,0x69b152f8cf6de70dc0c5316838312c5a508e16e1,0.349349
1492,2023-11-05,0xb234ffb0dbecec1a8a8e28bc41764048f15fa339,0.0285789395771677
1493,2023-11-13,0xb8356a14e2610315f4d6604c71738c7f2ef7aa2a,0.48431174
1494,2023-11-09,0x9242f0864ff829a6c1598d7ab2f87ac22ca73754,1.0
1495,2023-11-10,0x63e0605491bda6e4c1c37cf818a45b836faf46ee,56.0
1496,2023-11-05,0x0899d57e77d6d0eca2d31cb9840abd0228fe0387,0.77
1497,2023-11-05,0x2fe4516fb4765f98ca46c9df28117c778e360ee0,64.16605652999999
1498,2023-11-06,0x2ba41c15d6a923bbc5e813d5027fe8f1b0a68ae9,1.92
1499,2023-11-02,0x4e9cef3f2456b575369e08afbd78bda7f28d3a44,0.108
1500,2023-11-24,0xa4a4d6e1fbf73c120f029a55d42b205360548a16,0.015371141985202
1501,2023-11-14,0x7ee923c747c5923ddb882f88cff232f4a9bbd195,0.0147465075354653
1502,2023-11-06,0xdd4c58c72482d2fa8ab312e8ddb762b83b092d99,2.0
1503,2023-11-04,0x4a03def23e0318b35e6a28f5a234fe2be1cd3fcf,0.18
1504,2023-11-09,0xa7a4213a50685a1b7ef96e7292649dffeda1e228,2.2367743225851964
1505,2023-11-26,0x0e0fdc1d659f9795c990c6a0cbe604b9811c0813,0.0181438866076918
1506,2023-11-22,0x50a4a03f489885b7c464274135d0e5ece2fae685,0.33
1507,2023-11-05,0x1bdc857257f65239ddbd078c05809055f7ffe941,0.1496230139631809
1508,2023-11-03,0xa4c0126d4707dceb9c2256d4731a16748a34cf4c,1.5
1509,2023-11-02,0xb37c8a0cc7e247c63fb2252aff5874cab4606379,1.08
1510,2023-11-01,0x1a8054a8bd79d6c86205bf1bfbafc40727311168,1.0
1511,2023-11-11,0x34d966ece1aae7dc45476e31338cb0eae1a3c222,0.0097907712190489
1512,2023-11-04,0x6e28346a83ba4b6cad09e2cbb826d458ab000b07,0.15
1513,2023-11-18,0xe795d3de925c970cbef7c691f9c39505202afaca,0.0152
1514,2023-11-15,0x4d103648cb1ca7f0b053e388f7ff275a5b4c020b,3.50594595536049
1515,2023-11-08,0x4d103648cb1ca7f0b053e388f7ff275a5b4c020b,1.932861150354016
1516,2023-11-22,0xb8356a14e2610315f4d6604c71738c7f2ef7aa2a,104.74766562
1517,2023-11-14,0xbf70b74e36d6589918ccfa1446096680dc61f01c,0.08
1518,2023-11-26,0xb8356a14e2610315f4d6604c71738c7f2ef7aa2a,0.38340068
1519,2023-11-07,0xc936a574c13f52470f8b34ebc605eb92d230fd16,0.0166820377814305
1520,2023-11-09,0xd4e36f4e9f4a7727770126e8da866c01117d3d9f,0.46158
1521,2023-11-02,0xb8356a14e2610315f4d6604c71738c7f2ef7aa2a,100.01187168
1522,2023-11-01,0xdf9a0c30dc8b6db3f2116ee75fd1e7c57d65cf3d,0.1959974861986718
1523,2023-11-01,0x6ea69a13d8be3743f4223212ff0b6e9749afa4aa,0.14
1524,2023-11-18,0x1b148b25a3bf96985664add3755f4e8ccae3a97d,0.184
1525,2023-11-29,0x8badd8b59ddaf9a12c4910ca1b2e8ea750a71594,0.02431338
1526,2023-11-07,0x2bcce259cea9ffe4153eda976a4423b68acbce90,13.0
1527,2023-11-09,0x9d122a6be9e3e9bcc1a75c1bec41f18601c974dc,0.3582376127444324
1528,2023-11-10,0xc860b5bb0aa831112d018a19de6917f184a57f42,1.0026798939151025
1529,2023-11-26,0xad215a795ce5cc2b859316427c0712547fa9bf27,0.5
1530,2023-11-02,0x40657ad610620bc3f793580beb0be24e3ed03cfe,1.06
1531,2023-11-08,0x3caf5b26794f5a2f528a5463553763e528e171f4,1.71636344
1532,2023-11-27,0x7500705f789bf6fa0a993e560b7db31a9115aa8d,4.5
1533,2023-11-06,0x2bcce259cea9ffe4153eda976a4423b68acbce90,5.0
1534,2023-11-07,0xf32236f3561ba928d0798c07c6d375ba975f9709,0.355
1535,2023-11-13,0x69b152f8cf6de70dc0c5316838312c5a508e16e1,0.138908
1536,2023-11-18,0x0899d57e77d6d0eca2d31cb9840abd0228fe0387,0.67
1537,2023-11-16,0x30a7378b1d10ffa663ac7c2fa5f54c0c8fb328ed,83.1357144
1538,2023-11-20,0x841a63d6b17927de583404bcdc5281b99a0b801d,0.3907531901
1539,2023-11-06,0xb1e66855fd67f6e85f0f0fa38cd6fbabdf00923c,6.52310247
1540,2023-11-16,0x2df727da5b2071d16b94abc56666591c65bc73fb,0.01457
1541,2023-11-03,0x2aa5f277c2b19979ee07e328733e89e14c43e4c8,2.8430556012949317
1542,2023-11-11,0x02b89fd6a45bb8c2f2de51130c6e9753c3b378d1,33.0
1543,2023-11-18,0x7faa79444272fc33a893f1c121745324050c3feb,0.0064499949485949
1544,2023-11-05,0xffe15ff598e719d29dfe5e1d60be1a5521a779ae,5.01582265
1545,2023-11-01,0x0ee1302e5a288302e0dd1be0c33adf3aa992ddd3,0.05
1546,2023-11-05,0x3b80d6d859bee0f8dbcaf4124d08f4f2d0172f11,5.4
1547,2023-11-28,0x52f54628cb2fc8b6b613f398d4b2a810b3b3cc56,0.25
1548,2023-11-19,0x5eb2ce8f73a286e4212120c7803cf7a7360c7a2c,0.7356279813073918
1549,2023-11-12,0xb66d9f5ea3df78731fb38a834d3c0cdefe3ffa2a,0.019494317406476
1550,2023-11-09,0x7517ef878cf234f18835ee9d566d03290cfd03a1,0.261
1551,2023-11-08,0x3d3dd836caab22f6d9fa9ba38aaccc97c7203621,0.8
1552,2023-11-02,0x073d4afa76b5d909ed04702500f5654f889e32dd,2.632730817480989
1553,2023-11-29,0x5cb2aed9a8b33f46e0b75662ab9078a5bc651cec,0.9796865748379392
1554,2023-11-26,0x342d8532a017320a6471833f201803fee155766a,181.03350262
1555,2023-11-27,0x30a7378b1d10ffa663ac7c2fa5f54c0c8fb328ed,9.13485405
1556,2023-11-19,0xcbec2e21a64f207cf76511401f7d49afd37ea228,2.5
1557,2023-11-28,0x8110879ec5f73cfca37a9ba2bad5354485fcc2e7,0.2
1558,2023-11-20,0xf2082b1bababa8a2b5cc46a709700bd4c9c5c5cf,0.02
1559,2023-11-05,0x7353773ae9462f226203ec4524d6e70b63baf4e8,0.03
1560,2023-11-10,0x3af8da882e3bc57f5e30b617a33a53028055194f,1.8
1561,2023-11-02,0xa916719835bd124cf6aaad0702dffbfb1c518914,0.7491421428191815
1562,2023-11-08,0xe795d3de925c970cbef7c691f9c39505202afaca,1.21135
1563,2023-11-07,0xecc9d08cf6762a113960a3e9960381d21d8de7c5,0.0016630171338351
1564,2023-11-25,0xf993f12e2a96a9bd2ba5a9ca05b7f29316e85f8d,0.025
1565,2023-11-22,0xbca0c51e96ba4582f659cd89fae0e3e586076658,0.16
1566,2023-11-03,0xa4a4d6e1fbf73c120f029a55d42b205360548a16,0.025182066501425
1567,2023-11-14,0x0cbee687015d5151ba084806e00a59a8e6f206c2,18.73667066335741
1568,2023-11-01,0x8a88b6d088a81bfbf13ef63f5d770ee2cd99585d,0.05
1569,2023-11-22,0xd65e6316c14752334d24675be82ef268755c2f47,0.1967777641126552
1570,2023-11-10,0xebb733eab3c98975dedd7341f0c1b5e7752f38d1,0.037
1571,2023-11-06,0xffe27993214fab115c19a52d3c2538e942a92841,1.6188581865366658
1572,2023-11-11,0xa4b3f84fe73a42a7a176f9723ac462e340c90c8d,0.145975048343317
1573,2023-11-03,0x5dd697c77e80c7fda3da1cccd5214c3a75503727,0.996
1574,2023-11-28,0xe3f5b3a84a9117d6a3ea39c54821bf92973d437e,0.006290930895634
1575,2023-11-05,0x7faa79444272fc33a893f1c121745324050c3feb,0.009820186264072
1576,2023-11-02,0x8b83d7b1d1165aab96fc2ec90aaa97bcc3a8535f,0.037
1577,2023-11-16,0x38fa9ed7bccb6a40964aa06afd060feb5991476b,26.911541482
1578,2023-11-23,0xacbe420800b2db487be45c63fdf45f8ac615f93f,0.098
1579,2023-11-24,0x18a4486c2e8a27b726f8af24e2e77858d454e556,0.1633571797166678
1580,2023-11-18,0x1bdc857257f65239ddbd078c05809055f7ffe941,0.052283745292055
1581,2023-11-01,0xb653f47b714227e7780f308fdde933194f45710d,56.12138742
1582,2023-11-11,0xd2aa575460bbc0b079a505e666a0b2a38a5550fe,0.374502315210867
1583,2023-11-09,0x4c77efcb44eeed89ab54cc0aeba64b2ddf919096,0.2565642235016951
1584,2023-11-22,0x5cd29eed1d3e9f5228510fcbf5d91eacf4403ff0,0.0990751336275864
1585,2023-11-11,0x8ed5d291b8c5c8ae2d42421a2803130fb3802130,0.2
1586,2023-11-10,0xb8356a14e2610315f4d6604c71738c7f2ef7aa2a,304.5
1587,2023-11-01,0x0cbee687015d5151ba084806e00a59a8e6f206c2,39.599453834003576
1588,2023-11-20,0x9428481f22ce025b81e6e7265808fed2935e0ba4,2.269
1589,2023-11-13,0x8c407aebac41547c2b2d3ca6d13f52df7db7bbe5,1.04
1590,2023-11-13,0xb7d0e84b85df0ca4811f0564e8d83f51011666a8,0.079037121726208
1591,2023-11-10,0xcea99f46d307ac05ff31246fe19aab12a5b491c0,0.9157608367109612
1592,2023-11-08,0x8e0695a84f033777d6d49654201200a58e43c16e,0.254
1593,2023-11-04,0xd731e692270312d35ef79dbb28395f93bf194c99,0.053
1594,2023-11-25,0xe8125688c92d36cc0ae494bc4034ae4035e6ff81,0.499431168168971
1595,2023-11-10,0x4456518819c26bae36dfab419c3376f4cc659007,0.1
1596,2023-11-29,0x91b14da5dacbe3bbd9e98583814d64d5f6138e8e,0.3
1597,2023-11-20,0x4c77efcb44eeed89ab54cc0aeba64b2ddf919096,0.0455
1598,2023-11-15,0x39e7d8bdd57e09db794c6143c1408c635babbc95,1.29791496097015
1599,2023-11-16,0x33e327880a94f145010ce260b68895d45e12800c,0.746
1600,2023-11-13,0x0008262585e4aa546414df4a5c509b2d5e2c0000,0.0072
1601,2023-11-22,0x5b9139c6e9c637392f0daf6f6b0683f2a6850bd5,0.15
1602,2023-11-06,0x38fa9ed7bccb6a40964aa06afd060feb5991476b,4.809677978
1603,2023-11-28,0x3b36fe078fe9dea79d9dd0d9764b5e9e1e331c83,2.845500188248e-06
